id,source_language,target_language,source,target,domain
1716,en,ht,pause,poz,general
1717,en,ht,pay,paye,general
1718,en,ht,peace,lapè,general
1719,en,ht,peak,somè,general
1720,en,ht,pen,plim,general
1721,en,ht,penalty,sanksyon,general
1722,en,ht,pencil,kreyon,general
1723,en,ht,penny,sentim,general
1724,en,ht,pension,pansyon,general
1725,en,ht,people,moun,general
1726,en,ht,pepper,piman,general
1727,en,ht,perfect,parfè,general
1728,en,ht,perform,perfòme,general
1729,en,ht,perhaps,petèt,general
1730,en,ht,period,peryòd,general
1731,en,ht,permit,pèmèt,general
1732,en,ht,person,pèson,general
1733,en,ht,personal,pèsonèl,general
1734,en,ht,petit,timoun,general
1735,en,ht,phase,fas,general
1736,en,ht,phone,telefòn,general
1737,en,ht,photo,foto,general
1738,en,ht,phrase,fraz,general
1739,en,ht,physical,fizik,general
1740,en,ht,piano,piano,general
1741,en,ht,picture,foto,general
1742,en,ht,piece,moso,general
1743,en,ht,pile,pile,general
1744,en,ht,pillow,zòrye,general
1745,en,ht,pilot,pilot,general
1746,en,ht,pin,pin,general
1747,en,ht,pine,pin,general
1748,en,ht,pipe,tib,general
1749,en,ht,place,plas,general
1750,en,ht,plan,plan,general
1751,en,ht,plane,avyon,general
1752,en,ht,planet,planèt,general
1753,en,ht,plant,pye bwa,general
1754,en,ht,plastic,plastik,general
1755,en,ht,plate,plat,general
1756,en,ht,play,jwe,general
1757,en,ht,player,jwè,general
1758,en,ht,please,tanpri,general
1759,en,ht,pleasure,plezi,general
1760,en,ht,plenty,anpil,general
1761,en,ht,plot,konplo,general
1762,en,ht,plus,plis,general
1763,en,ht,pocket,pòch,general
1764,en,ht,poem,pwezi,general
1765,en,ht,poet,pwezi,general
1766,en,ht,point,pwen,general
1767,en,ht,poison,pwazon,general
1768,en,ht,police,polis,general
1769,en,ht,policy,politik,general
1770,en,ht,political,politik,general
1771,en,ht,politician,politisyen,general
1772,en,ht,poll,pwopozisyon,general
1773,en,ht,popular,popilè,general
1774,en,ht,population,popilasyon,general
1775,en,ht,port, pò,general
1776,en,ht,portion, pòsyon,general
1777,en,ht,portrait,portrè,general
1778,en,ht,pose,poze,general
1779,en,ht,position,pozisyon,general
1780,en,ht,positive,pozitif,general
1781,en,ht,possible,possib,general
1782,en,ht,pot,po,general
1783,en,ht,potential,potansyèl,general
1784,en,ht,pound,liv,general
1785,en,ht,power,pouvwa,general
1786,en,ht,present,prezan,general
1787,en,ht,presence,prezans,general
1788,en,ht,presently,kounye a,general
1789,en,ht,press,peze,general
1790,en,ht,pressure,pression,general
1791,en,ht,pretty,bèl,general
1792,en,ht,prevent,anpeche,general
1793,en,ht,price,pri,general
1794,en,ht,pride,fyè,general
1795,en,ht,primary,primè,general
1796,en,ht,prime,prim,general
1797,en,ht,principal,prensipal,general
1798,en,ht,principle,prensip,general
1799,en,ht,print,enprime,general
1800,en,ht,priority,priyorite,general
1801,en,ht,pack,pake,general
1802,en,ht,page,paj,general
1803,en,ht,paint,peye,general
1804,en,ht,pair,pè,general
1805,en,ht,panic,panik,general
1806,en,ht,paper,papye,general
1807,en,ht,parallel,paralèl,general
1808,en,ht,parent,paran,general
1809,en,ht,park,pak,general
1810,en,ht,part,pati,general
1811,en,ht,participate,patisipe,general
1812,en,ht,partner,patnè,general
1813,en,ht,party,fèt,general
1814,en,ht,pass,pase,general
1815,en,ht,passage,pasaj,general
1816,en,ht,passenger,pasaje,general
1817,en,ht,passion,pasyon,general
1818,en,ht,past,pase,general
1819,en,ht,patience,pasyans,general
1820,en,ht,patient,pasyan,general
1821,en,ht,pattern,modèl,general
1822,en,ht,pause,poz,general
1823,en,ht,pay,paye,general
1824,en,ht,peace,lapè,general
1825,en,ht,peak,somè,general
1826,en,ht,pen,plim,general
1827,en,ht,penalty,sanksyon,general
1828,en,ht,pencil,kreyon,general
1829,en,ht,penny,sentim,general
1830,en,ht,pension,pansyon,general
1831,en,ht,people,moun,general
1832,en,ht,pepper,piman,general
1833,en,ht,perfect,parfè,general
1834,en,ht,perform,perfòme,general
1835,en,ht,perhaps,petèt,general
1836,en,ht,period,peryòd,general
1837,en,ht,permit,pèmèt,general
1838,en,ht,person,pèson,general
1839,en,ht,personal,pèsonèl,general
1840,en,ht,phase,fas,general
1841,en,ht,phone,telefòn,general
1842,en,ht,photo,foto,general
1843,en,ht,phrase,fraz,general
1844,en,ht,physical,fizik,general
1845,en,ht,piano,piano,general
1846,en,ht,picture,foto,general
1847,en,ht,piece,moso,general
1848,en,ht,pile,pile,general
1849,en,ht,pillow,zòrye,general
1850,en,ht,pilot,pilot,general
1851,en,ht,pin,pin,general
1852,en,ht,pine,pin,general
1853,en,ht,pipe,tib,general
1854,en,ht,place,plas,general
1855,en,ht,plan,plan,general
1856,en,ht,plane,avyon,general
1857,en,ht,planet,planèt,general
1858,en,ht,plant,pye bwa,general
1859,en,ht,plastic,plastik,general
1860,en,ht,plate,plat,general
1861,en,ht,play,jwe,general
1862,en,ht,player,jwè,general
1863,en,ht,please,tanpri,general
1864,en,ht,pleasure,plezi,general
1865,en,ht,plenty,anpil,general
1866,en,ht,plot,konplo,general
1867,en,ht,plus,plis,general
1868,en,ht,pocket,pòch,general
1869,en,ht,poem,pwezi,general
1870,en,ht,poet,pwezi,general
1871,en,ht,point,pwen,general
1872,en,ht,poison,pwazon,general
1873,en,ht,police,polis,general
1874,en,ht,policy,politik,general
1875,en,ht,political,politik,general
1876,en,ht,politician,politisyen,general
1877,en,ht,poll,pwopozisyon,general
1878,en,ht,popular,popilè,general
1879,en,ht,population,popilasyon,general
1880,en,ht,port,pò,general
1881,en,ht,portion, pòsyon,general
1882,en,ht,portrait,portrè,general
1883,en,ht,pose,poze,general
1884,en,ht,position,pozisyon,general
1885,en,ht,positive,pozitif,general
1886,en,ht,possible,possib,general
1887,en,ht,pot,po,general
1888,en,ht,potential,potansyèl,general
1889,en,ht,pound,liv,general
1890,en,ht,power,pouvwa,general
1891,en,ht,present,prezan,general
1892,en,ht,presence,prezans,general
1893,en,ht,presently,kounye a,general
1894,en,ht,press,peze,general
1895,en,ht,pressure,pression,general
1896,en,ht,pretty,bèl,general
1897,en,ht,prevent,anpeche,general
1898,en,ht,price,pri,general
1899,en,ht,pride,fyè,general
1900,en,ht,primary,primè,general
1901,en,ht,prime,prim,general
1902,en,ht,principal,prensipal,general
1903,en,ht,principle,prensip,general
1904,en,ht,print,enprime,general
1905,en,ht,priority,priyorite,general
1906,en,ht,prison,prizon,general
1907,en,ht,private,prive,general
1908,en,ht,privilege,privilej,general
1909,en,ht,probable,sibstansyèl,general
1910,en,ht,problem,pwoblèm,general
1911,en,ht,procedure,pwosedi,general
1912,en,ht,process,pwosesis,general
1913,en,ht,produce,produi,general
1914,en,ht,product,produi,general
1915,en,ht,production,produksyon,general
1916,en,ht,profession,profesyon,general
1917,en,ht,professional,profesyonèl,general
1918,en,ht,professor,profesè,general
1919,en,ht,profile,profil,general
1920,en,ht,profit,benefis,general
1921,en,ht,program,pwogram,general
1922,en,ht,progress,progres,general
1923,en,ht,project,pwojè,general
1924,en,ht,promise,pwomèt,general
1925,en,ht,promote,pwomouvwa,general
1926,en,ht,prompt,rapid,general
1927,en,ht,proof,prèv,general
1928,en,ht,proper,apwopriye,general
1929,en,ht,property,pwopriyete,general
1930,en,ht,proposal,pwopozisyon,general
1931,en,ht,propose,pwopoze,general
1932,en,ht,protect,proteje,general
1933,en,ht,protein,protein,general
1934,en,ht,protest,pwotestasyon,general
1935,en,ht,proud,fye,general
1936,en,ht,prove,prèv,general
1937,en,ht,provide,founi,general
1938,en,ht,province,provins,general
1939,en,ht,provision,founiti,general
1940,en,ht,psychology,sikoloji,general
1941,en,ht,public,piblik,general
1942,en,ht,publish,pibliye,general
1943,en,ht,pull,rale,general
1944,en,ht,pulse,poul,general
1945,en,ht,pump,pompe,general
1946,en,ht,punch,frape,general
1947,en,ht,pupil,elèv,general
1948,en,ht,purchase,achte,general
1949,en,ht,pure,pwòp,general
1950,en,ht,purpose,objektif,general
1951,en,ht,push,pouse,general
1952,en,ht,put,mete,general
1953,en,ht,puzzle,peze tèt,general
1954,en,ht,qualify,kalifye,general
1955,en,ht,quality,kalite,general
1956,en,ht,quantity,kantite,general
1957,en,ht,quarter,katrin,general
1958,en,ht,question,kesyon,general
1959,en,ht,queue,liy,general
1960,en,ht,quick,rapid,general
1961,en,ht,quiet,trankil,general
1962,en,ht,quit,kite,general
1963,en,ht,quiz,kiz,general
1964,en,ht,quote,sitasyon,general
1965,en,ht,race,kous,general
1966,en,ht,radio,radyo,general
1967,en,ht,rail,ray,general
1968,en,ht,rain,lapli,general
1969,en,ht,raise,leve,general
1970,en,ht,range,seri,general
1971,en,ht,rapid,rapid,general
1972,en,ht,rare,ra,general
1973,en,ht,rate,evalye,general
1974,en,ht,rather,toutbon,general
1975,en,ht,reach,rive,general
1976,en,ht,react,reaji,general
1977,en,ht,read,li,general
1978,en,ht,ready,pare,general
1979,en,ht,real,reel,general
1980,en,ht,reason,rezòn,general
1981,en,ht,recall,sonje,general
1982,en,ht,receive,resevwa,general
1983,en,ht,recent,dènyè,general
1984,en,ht,recognize,reconèt,general
1985,en,ht,recommend,rekòmande,general
1986,en,ht,record,rekò,general
1987,en,ht,recover,rekipere,general
1988,en,ht,red,rouj,general
1989,en,ht,reduce,diminye,general
1990,en,ht,refer,refere,general
1991,en,ht,reflect,reflechi,general
1992,en,ht,refresh,rafrechi,general
1993,en,ht,refuse,refize,general
1994,en,ht,regard,gade,general
1995,en,ht,region,rejyon,general
1996,en,ht,register,enrejistre,general
1997,en,ht,regret,regrèt,general
1998,en,ht,regular,regilye,general
1999,en,ht,relate,relate,general
2000,en,ht,release,lage,general
2001,en,ht,race,kous,general
2002,en,ht,rack,etajè,general
2003,en,ht,radar,radar,general
2004,en,ht,radio,radyo,general
2005,en,ht,rail,ray,general
2006,en,ht,rain,lapli,general
2007,en,ht,raise,leve,general
2008,en,ht,rally,ralli,general
2009,en,ht,range,seri,general
2010,en,ht,rapid,rapid,general
2011,en,ht,rare,ra,general
2012,en,ht,rate,taks,general
2013,en,ht,rather,toutbon,general
2014,en,ht,reach,rive,general
2015,en,ht,react,reaji,general
2016,en,ht,read,li,general
2017,en,ht,ready,pare,general
2018,en,ht,real,reel,general
2019,en,ht,realize,reyalize,general
2020,en,ht,reason,rezòn,general
2021,en,ht,rebel,rebèl,general
2022,en,ht,recall,sonje,general
2023,en,ht,receive,resevwa,general
2024,en,ht,recent,dènyè,general
2025,en,ht,recognize,reconèt,general
2026,en,ht,recommend,rekòmande,general
2027,en,ht,record,rekò,general
2028,en,ht,recover,rekipere,general
2029,en,ht,reduce,diminye,general
2030,en,ht,refer,refere,general
2031,en,ht,reflect,reflechi,general
2032,en,ht,refresh,rafrechi,general
2033,en,ht,refuse,refize,general
2034,en,ht,regard,gade,general
2035,en,ht,region,rejyon,general
2036,en,ht,register,enrejistre,general
2037,en,ht,regret,regrèt,general
2038,en,ht,regular,regilye,general
2039,en,ht,relate,relate,general
2040,en,ht,release,lage,general
2041,en,ht,relief,soulajman,general
2042,en,ht,relieve,soulaje,general
2043,en,ht,remain,rete,general
2044,en,ht,remark,remak,general
2045,en,ht,remember,sonje,general
2046,en,ht,remind,souliye,general
2047,en,ht,remote,aleka,general
2048,en,ht,remove,retire,general
2049,en,ht,renew,renouvelle,general
2050,en,ht,rent,lwe,general
2051,en,ht,repair,repare,general
2052,en,ht,repeat,repet,general
2053,en,ht,replace,ranplase,general
2054,en,ht,reply,reponn,general
2055,en,ht,report,rapò,general
2056,en,ht,represent,reprezante,general
2057,en,ht,request,demand,general
2058,en,ht,require,dwe,general
2059,en,ht,rescue,sekour,general
2060,en,ht,research,rekèch,general
2061,en,ht,reserve,resève,general
2062,en,ht,reside,rete,general
2063,en,ht,resist,reziste,general
2064,en,ht,resolve,rezoud,general
2065,en,ht,respond,reponn,general
2066,en,ht,rest,reste,general
2067,en,ht,restaurant,restoran,general
2068,en,ht,restore,restor,general
2069,en,ht,result,rezilta,general
2070,en,ht,retain,kenbe,general
2071,en,ht,retire,retire,general
2072,en,ht,return,tounen,general
2073,en,ht,reveal,devwale,general
2074,en,ht,revenue,revni,general
2075,en,ht,review,revizyon,general
2076,en,ht,reward,rekonpans,general
2077,en,ht,rhythm,rit,general
2078,en,ht,rice,diri,general
2079,en,ht,rich,rich,general
2080,en,ht,ride,monte,general
2081,en,ht,rifle,fize,general
2082,en,ht,right,dwat,general
2083,en,ht,ring,zanno,general
2084,en,ht,rise,leve,general
2085,en,ht,river,rivyè,general
2086,en,ht,road,wout,general
2087,en,ht,rob,vòlè,general
2088,en,ht,robot,robot,general
2089,en,ht,rock,wòch,general
2090,en,ht,role,wòl,general
2091,en,ht,roll,woule,general
2092,en,ht,roof,tòl kay,general
2093,en,ht,room,salon,general
2094,en,ht,root,racin,general
2095,en,ht,rope,kòd,general
2096,en,ht,rough,graj,general
2097,en,ht,round,tounen,general
2098,en,ht,routine,routin,general
2099,en,ht,row,liy,general
2100,en,ht,royal,royal,general
2101,en,ht,rub,frote,general
2102,en,ht,rubber,kawoutchou,general
2103,en,ht,rude,maladwa,general
2104,en,ht,rule,règ,general
2105,en,ht,run,kouri,general
2106,en,ht,rush, prese,general
2107,en,ht,rust,rouye,general
2108,en,ht,ruthless,san pitye,general
2109,en,ht,rhyme,rik,general
2110,en,ht,riddle,devinèt,general
2111,en,ht,radical,radikal,general
2112,en,ht,random,owaza,general
2113,en,ht,rarely,rareman,general
2114,en,ht,reluctant,rezistan,general
2115,en,ht,replaceable,ranplasab,general
2116,en,ht,representative,representatif,general
2117,en,ht,requester,moun ki mande,general
2118,en,ht,retention,kenbe,general
2119,en,ht,retribution,rekonpans,general
2120,en,ht,rhetoric,retorik,general
2121,en,ht,rival,rival,general
2122,en,ht,robust,fò,general
2123,en,ht,rotate,tounen,general
2124,en,ht,routine,routin,general
2125,en,ht,ruin,ruin,general
2126,en,ht,rumor,rimè,general
2127,en,ht,runway,pist avyon,general
2128,en,ht,rural,rural,general
2129,en,ht,rush, prese,general
2130,en,ht,rusty,rouye,general
2131,en,ht,ruthless,san pitye,general
2132,en,ht,radar,radar,general
2133,en,ht,raven,kòkèt,general
2134,en,ht,ravine,ravin,general
2135,en,ht,reactive,reyaktif,general
2136,en,ht,reaffirm,rekonfime,general
2137,en,ht,reallocate,redistribye,general
2138,en,ht,realistic,realis,general
2139,en,ht,rebate,rabè,general
2140,en,ht,rebuild,rebat,general
2141,en,ht,rebuke,repwòch,general
2142,en,ht,recapture,reprann,general
2143,en,ht,recede,reti,general
2144,en,ht,reclaim,rekipere,general
2145,en,ht,recognition,reconèt,general
2146,en,ht,recommendation,rekomandasyon,general
2147,en,ht,reconcile,rekonsilye,general
2148,en,ht,recovery,rekipere,general
2149,en,ht,recruit,rekrute,general
2150,en,ht,rectify,korije,general
2151,en,ht,redeem,ranbouse,general
2152,en,ht,reduce,diminye,general
2153,en,ht,referendum,referandòm,general
2154,en,ht,refine,rafine,general
2155,en,ht,reflective,reflechi,general
2156,en,ht,reform,refòm,general
2157,en,ht,refrigerator,frijidè,general
2158,en,ht,refund,ranbousman,general
2159,en,ht,refurbish,renouvle,general
2160,en,ht,refusal,refize,general
2161,en,ht,regain,rekipere,general
2162,en,ht,regard,gade,general
2163,en,ht,regenerate,rejenerasyon,general
2164,en,ht,regret,regrèt,general
2165,en,ht,regular,regilye,general
2166,en,ht,rehabilitate,rehabilite,general
2167,en,ht,rehearse,repete,general
2168,en,ht,reign,rey,general
2169,en,ht,reinforce,ranfòse,general
2170,en,ht,reiterate,repetisyon,general
2171,en,ht,relapse,rekou,general
2172,en,ht,release,lage,general
2173,en,ht,relevant,ki gen rapò,general
2174,en,ht,reliable,fyab,general
2175,en,ht,relocate,reloje,general
2176,en,ht,reluctance,rezistans,general
2177,en,ht,remain,rete,general
2178,en,ht,remark,remak,general
2179,en,ht,remedy,remèd,general
2180,en,ht,remember,sonje,general
2181,en,ht,remind,souliye,general
2182,en,ht,remote,aleka,general
2183,en,ht,remove,retire,general
2184,en,ht,renew,renouvelle,general
2185,en,ht,rent,lwe,general
2186,en,ht,repair,repare,general
2187,en,ht,repeat,repet,general
2188,en,ht,replace,ranplase,general
2189,en,ht,reply,reponn,general
2190,en,ht,report,rapò,general
2191,en,ht,represent,reprezante,general
2192,en,ht,request,demand,general
2193,en,ht,require,dwe,general
2194,en,ht,rescue,sekour,general
2195,en,ht,research,rekèch,general
2196,en,ht,reserve,resève,general
2197,en,ht,reside,rete,general
2198,en,ht,resist,reziste,general
2199,en,ht,resolve,rezoud,general
2200,en,ht,respond,reponn,general
2201,en,ht,race,kous,general
2202,en,ht,radar,radar,general
2203,en,ht,radius,reyon,general
2204,en,ht,rail,ray,general
2205,en,ht,rain,lapli,general
2206,en,ht,raise,leve,general
2207,en,ht,rally,ralli,general
2208,en,ht,random,owaza,general
2209,en,ht,range,seri,general
2210,en,ht,rapid,rapid,general
2211,en,ht,rare,ra,general
2212,en,ht,rate,evalye,general
2213,en,ht,rather,toutbon,general
2214,en,ht,reach,rive,general
2215,en,ht,react,reaji,general
2216,en,ht,read,li,general
2217,en,ht,ready,pare,general
2218,en,ht,real,reel,general
2219,en,ht,realize,reyalize,general
2220,en,ht,reason,rezòn,general
2221,en,ht,rebel,rebèl,general
2222,en,ht,recall,sonje,general
2223,en,ht,receive,resevwa,general
2224,en,ht,recent,dènyè,general
2225,en,ht,recognize,reconèt,general
2226,en,ht,recommend,rekòmande,general
2227,en,ht,record,rekò,general
2228,en,ht,recover,rekipere,general
2229,en,ht,reduce,diminye,general
2230,en,ht,refer,refere,general
2231,en,ht,reflect,reflechi,general
2232,en,ht,refresh,rafrechi,general
2233,en,ht,refuse,refize,general
2234,en,ht,regard,gade,general
2235,en,ht,region,rejyon,general
2236,en,ht,register,enrejistre,general
2237,en,ht,regret,regrèt,general
2238,en,ht,regular,regilye,general
2239,en,ht,relate,relate,general
2240,en,ht,release,lage,general
2241,en,ht,relief,soulajman,general
2242,en,ht,relieve,soulaje,general
2243,en,ht,remain,rete,general
2244,en,ht,remark,remak,general
2245,en,ht,remember,sonje,general
2246,en,ht,remind,souliye,general
2247,en,ht,remote,aleka,general
2248,en,ht,remove,retire,general
2249,en,ht,renew,renouvelle,general
2250,en,ht,rent,lwe,general
2251,en,ht,repair,repare,general
2252,en,ht,repeat,repet,general
2253,en,ht,replace,ranplase,general
2254,en,ht,reply,reponn,general
2255,en,ht,report,rapò,general
2256,en,ht,represent,reprezante,general
2257,en,ht,request,demand,general
2258,en,ht,require,dwe,general
2259,en,ht,rescue,sekour,general
2260,en,ht,research,rekèch,general
2261,en,ht,reserve,resève,general
2262,en,ht,reside,rete,general
2263,en,ht,resist,reziste,general
2264,en,ht,resolve,rezoud,general
2265,en,ht,respond,reponn,general
2266,en,ht,rest,reste,general
2267,en,ht,restaurant,restoran,general
2268,en,ht,restore,restor,general
2269,en,ht,result,rezilta,general
2270,en,ht,retain,kenbe,general
2271,en,ht,retire,retire,general
2272,en,ht,return,tounen,general
2273,en,ht,reveal,devwale,general
2274,en,ht,revenue,revni,general
2275,en,ht,review,revizyon,general
2276,en,ht,reward,rekonpans,general
2277,en,ht,rhythm,rit,general
2278,en,ht,rice,diri,general
2279,en,ht,rich,rich,general
2280,en,ht,ride,monte,general
2281,en,ht,rifle,fize,general
2282,en,ht,right,dwat,general
2283,en,ht,ring,zanno,general
2284,en,ht,rise,leve,general
2285,en,ht,river,rivyè,general
2286,en,ht,road,wout,general
2287,en,ht,rob,vòlè,general
2288,en,ht,robot,robot,general
2289,en,ht,rock,wòch,general
2290,en,ht,role,wòl,general
2291,en,ht,roll,woule,general
2292,en,ht,roof,tòl kay,general
2293,en,ht,room,salon,general
2294,en,ht,root,racin,general
2295,en,ht,rope,kòd,general
2296,en,ht,rough,graj,general
2297,en,ht,round,tounen,general
2298,en,ht,routine,routin,general
2299,en,ht,row,liy,general
2300,en,ht,royal,royal,general
2301,en,ht,rub,frote,general
2302,en,ht,rubber,kawoutchou,general
2303,en,ht,rude,maladwa,general
2304,en,ht,rule,règ,general
2305,en,ht,run,kouri,general
2306,en,ht,rush,prese,general
2307,en,ht,rust,rouye,general
2308,en,ht,ruthless,san pitye,general
2309,en,ht,rhyme,rik,general
2310,en,ht,riddle,devinèt,general
2311,en,ht,radical,radikal,general
2312,en,ht,recoverable,rekipere,general
2313,en,ht,receptive,resèptif,general
2314,en,ht,reclaim,rekipere,general
2315,en,ht,reconcile,rekonsilye,general
2316,en,ht,recruit,rekrute,general
2317,en,ht,rectify,korije,general
2318,en,ht,redeem,ranbouse,general
2319,en,ht,reduce,diminye,general
2320,en,ht,referendum,referandòm,general
2321,en,ht,refine,rafine,general
2322,en,ht,reflective,reflechi,general
2323,en,ht,reform,refòm,general
2324,en,ht,refrigerator,frijidè,general
2325,en,ht,refund,ranbousman,general
2326,en,ht,refurbish,renouvle,general
2327,en,ht,refusal,refize,general
2328,en,ht,regain,rekipere,general
2329,en,ht,regenerate,rejenerasyon,general
2330,en,ht,rehearse,repete,general
2331,en,ht,reign,rey,general
2332,en,ht,reinforce,ranfòse,general
2333,en,ht,reiterate,repetisyon,general
2334,en,ht,relapse,rekou,general
2335,en,ht,release,lage,general
2336,en,ht,relevant,ki gen rapò,general
2337,en,ht,reliable,fyab,general
2338,en,ht,relocate,reloje,general
2339,en,ht,reluctance,rezistans,general
2340,en,ht,remedy,remèd,general
2341,en,ht,remote,aleka,general
2342,en,ht,renew,renouvelle,general
2343,en,ht,rent,lwe,general
2344,en,ht,repair,repare,general
2345,en,ht,repeat,repet,general
2346,en,ht,replace,ranplase,general
2347,en,ht,reply,reponn,general
2348,en,ht,report,rapò,general
2349,en,ht,represent,reprezante,general
2350,en,ht,request,demand,general
2351,en,ht,require,dwe,general
2352,en,ht,rescue,sekour,general
2353,en,ht,research,rekèch,general
2354,en,ht,reserve,resève,general
2355,en,ht,reside,rete,general
2356,en,ht,resist,reziste,general
2357,en,ht,resolve,rezoud,general
2358,en,ht,respond,reponn,general
2359,en,ht,restore,restor,general
2360,en,ht,result,rezilta,general
2361,en,ht,retain,kenbe,general
2362,en,ht,retire,retire,general
2363,en,ht,return,tounen,general
2364,en,ht,reveal,devwale,general
2365,en,ht,revenue,revni,general
2366,en,ht,review,revizyon,general
2367,en,ht,reward,rekonpans,general
2368,en,ht,rhythm,rit,general
2369,en,ht,rich,rich,general
2370,en,ht,ride,monte,general
2371,en,ht,right,dwat,general
2372,en,ht,ring,zanno,general
2373,en,ht,rise,leve,general
2374,en,ht,river,rivyè,general
2375,en,ht,road,wout,general
2376,en,ht,rock,wòch,general
2377,en,ht,role,wòl,general
2378,en,ht,roll,woule,general
2379,en,ht,roof,tòl kay,general
2380,en,ht,room,salon,general
2381,en,ht,root,racin,general
2382,en,ht,rope,kòd,general
2383,en,ht,rough,graj,general
2384,en,ht,round,tounen,general
2385,en,ht,routine,routin,general
2386,en,ht,row,liy,general
2387,en,ht,royal,royal,general
2388,en,ht,rub,frote,general
2389,en,ht,rubber,kawoutchou,general
2390,en,ht,rude,maladwa,general
2391,en,ht,rule,règ,general
2392,en,ht,run,kouri,general
2393,en,ht,rush,prese,general
2394,en,ht,rust,rouye,general
2395,en,ht,ruthless,san pitye,general
2396,en,ht,raven,kòkèt,general
2397,en,ht,ravine,ravin,general
2398,en,ht,reactive,reyaktif,general
2399,en,ht,reaffirm,rekonfime,general
2400,en,ht,reallocate,redistribye,general
2401,en,ht,saber,epe,general
2402,en,ht,sack,sak,general
2403,en,ht,safe,sekirize,general
2404,en,ht,sail,navige,general
2405,en,ht,salad,salad,general
2406,en,ht,salary,salè,general
2407,en,ht,sale,vant,general
2408,en,ht,salt,sèl,general
2409,en,ht,sample,egzanp,general
2410,en,ht,sand,sab,general
2411,en,ht,satisfy,satisfè,general
2412,en,ht,save,sove,general
2413,en,ht,saw,si,general
2414,en,ht,scale,echèl,general
2415,en,ht,scan,eskane,general
2416,en,ht,scar,mak,general
2417,en,ht,scatter,gaye,general
2418,en,ht,scene,sèn,general
2419,en,ht,schedule,orè,general
2420,en,ht,scheme,plan,general
2421,en,ht,school,lekòl,general
2422,en,ht,science,syans,general
2423,en,ht,scissors,sizo,general
2424,en,ht,score,score,general
2425,en,ht,screen,ekran,general
2426,en,ht,screw,tou,vis,general
2427,en,ht,script,sèkri,general
2428,en,ht,sea,lanmè,general
2429,en,ht,search,chèche,general
2430,en,ht,season,sek,general
2431,en,ht,seat,chèz,general
2432,en,ht,second,dezyèm,general
2433,en,ht,secret,sekrè,general
2434,en,ht,section,seksyon,general
2435,en,ht,secure,sekirize,general
2436,en,ht,security,sekirite,general
2437,en,ht,see,wè,general
2438,en,ht,seed,grenn,general
2439,en,ht,seek,chèche,general
2440,en,ht,seem,santi,general
2441,en,ht,select,chwazi,general
2442,en,ht,self,mwen,general
2443,en,ht,send,voe,general
2444,en,ht,sense,santi,general
2445,en,ht,sentence,frase,general
2446,en,ht,series,seri,general
2447,en,ht,serve,sèvi,general
2448,en,ht,service,sèvis,general
2449,en,ht,set,mete,general
2450,en,ht,settle,rezoud,general
2451,en,ht,seven,sèt,general
2452,en,ht,shade,lonbraj,general
2453,en,ht,shadow,lonbraj,general
2454,en,ht,shake,toupe,general
2455,en,ht,shall,dwe,general
2456,en,ht,shame, wont,general
2457,en,ht,shape,fòm,general
2458,en,ht,share,pataje,general
2459,en,ht,she,li (fi),general
2460,en,ht,sheet,soulye,general
2461,en,ht,shelf,etajè,general
2462,en,ht,shine,klere,general
2463,en,ht,ship,bato,general
2464,en,ht,shirt,chemiz,general
2465,en,ht,shock,cho,tranble,general
2466,en,ht,shoe,soulye,general
2467,en,ht,shoot,tire,general
2468,en,ht,shop,mache,general
2469,en,ht,short,kout,general
2470,en,ht,should,dwe,general
2471,en,ht,shout,crie,general
2472,en,ht,show,montre,general
2473,en,ht,shut,fèmen,general
2474,en,ht,side,bo,general
2475,en,ht,sight,vizyon,general
2476,en,ht,sign,siy,general
2477,en,ht,signal,siyal,general
2478,en,ht,signature,siyati,general
2479,en,ht,significant,enpòtan,general
2480,en,ht,silent,trankil,general
2481,en,ht,silver,lò,general
2482,en,ht,similar,menm jan,general
2483,en,ht,simple,simple,general
2484,en,ht,simply,simplman,general
2485,en,ht,since depi,general
2486,en,ht,sing,kante,general
2487,en,ht,single,sèl,general
2488,en,ht,sink,sink,general
2489,en,ht,sister,sè,general
2490,en,ht,sit,chita,general
2491,en,ht,site,sit,general
2492,en,ht,situation,sityasyon,general
2493,en,ht,size,tay,general
2494,en,ht,skill,konpetans,general
2495,en,ht,skin,pò,general
2496,en,ht,sky,syèl,general
2497,en,ht,slave,esklav,general
2498,en,ht,slight,tibebe,general
2499,en,ht,slip,glise,general
2500,en,ht,slow,tou dousman,general
2501,en,ht,small,tim,general
2502,en,ht,smart,entèlijan,general
2503,en,ht,smile,souri,general
2504,en,ht,smoke,fimen,general
2505,en,ht,smooth,lis,general
2506,en,ht,snake,sne,general
2507,en,ht,snap,clik,general
2508,en,ht,snow,nen,general
2509,en,ht,so,donk,general
2510,en,ht,soap,savon,general
2511,en,ht,social,sosyal,general
2512,en,ht,society,sosyete,general
2513,en,ht,sock,chosèt,general
2514,en,ht,soft,mou,general
2515,en,ht,soil,tè,general
2516,en,ht,solar,solè,general
2517,en,ht,solid,solid,general
2518,en,ht,solution,solisyon,general
2519,en,ht,some,kèk,general
2520,en,ht,someone,yonn,general
2521,en,ht,something,yon bagay,general
2522,en,ht,sometimes,pafwa,general
2523,en,ht,song,chante,general
2524,en,ht,soon,byento,general
2525,en,ht,sorry,dezole,general
2526,en,ht,sort,kalite,general
2527,en,ht,soul,sou,general
